Job_Title,Company_Name,URL,Location,Experience,Salary,Skills_Required,Matched_Keywords
Recruitment Screening Specialist (RPO),IBM,https://www.timesjobs.com/job-detail/recruitment-screening-specialist-rpo-ibm-philippines-2-5-years-jobid-RspQqmLB+ohzpSvf+uAgZw==&source=srp,Philippines,2 - 5 Yrs,Not disclosed,"Candidate Screening, Relationship Building, Recruitment Practices, Computer Proficiency, Communication Skills",
DEVELOPER L2,Wipro,https://www.timesjobs.com/job-detail/developer-l2-wipro-bengaluru-1-3-years-jobid-IwHFIoTOAWtzpSvf+uAgZw==&source=srp,Bengaluru,1 - 3 Yrs,Not disclosed,"Cloud Computing, AWS Services, DevOps Practices, Unit Testing, Documentation Skills","AWS, Unit Testing"
Kubernetes Senior Practice Specialist - Azure DevOps,HCL Technologies,https://www.timesjobs.com/job-detail/kubernetes-senior-practice-specialist-azure-devops-hcl-technologies-remote-5-10-years-jobid-02qOAXq2VMNzpSvf+uAgZw==&source=srp,Remote,5 - 10 Yrs,Not disclosed,"DevOps Principles, Kubernetes Proficiency, Azure DevOps, Cloud Computing, Scripting Languages","Python, Azure, Kubernetes, CI/CD"
DEVELOPER L3,Wipro,https://www.timesjobs.com/job-detail/developer-l3-wipro-hyderabadsecunderabad-3-5-years-jobid-NFLpRR6tpT9zpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,3 - 5 Yrs,Not disclosed,"Software Development, Requirement Gathering, Cloud Computing, Testing & Validation, Documentation Preparation",Azure
Process Associate,Wipro,https://www.timesjobs.com/job-detail/process-associate-wipro-kolkata-0-1-years-jobid-eay1t8OxeupzpSvf+uAgZw==&source=srp,Kolkata,0 - 1 Yrs,Not disclosed,"Customer Service, Communication Skills, Problem Solving, Computer Operations, Sales Skills",
"Senior Software Engineer, Workspace, Cloud Infrastructure",Google,https://www.timesjobs.com/job-detail/senior-software-engineer-workspace-cloud-infrastructure-google-raleigh-5-8-years-jobid-jGbs0M9auUlzpSvf+uAgZw==&source=srp,Raleigh,5 - 8 Yrs,Not disclosed,"Software Development, Cloud Computing, Distributed Systems, Technical Leadership, Data Structures","Kotlin, Google Cloud, Distributed Systems, Networking, Data Structures, Algorithms, System Design"
"Software Engineer III, Google Cloud Storage, Infrastructure",Google,https://www.timesjobs.com/job-detail/software-engineer-iii-google-cloud-storage-infrastructure-google-united-states-of-america-usa-2-5-years-jobid-0__SLASH__zE7L5OvHhzpSvf+uAgZw==&source=srp,United States of America (USA),2 - 5 Yrs,Not disclosed,"Software Development, C++ Programming, Distributed Systems, Cloud Computing, Infrastructure Design","Google Cloud, Distributed Systems, Networking, System Design"
"Solutions Architect FSI Fintech, FSI SA",Amazon,https://www.timesjobs.com/job-detail/solutions-architect-fsi-fintech-fsi-sa-amazon-mumbai-bengaluru-10-13-years-jobid-feUTwFhBLONzpSvf+uAgZw==&source=srp,"Mumbai, Bengaluru",10 - 13 Yrs,Not disclosed,"Cloud Computing, Solutions Architecture, DevOps Practices, Data Technologies, Customer Engagement","AWS, Serverless, Linux, NoSQL, Operating Systems, Networking, Design Patterns"
DEVELOPER L2,Wipro,https://www.timesjobs.com/job-detail/developer-l2-wipro-bengaluru-1-3-years-jobid-11X2q2Lq5MBzpSvf+uAgZw==&source=srp,Bengaluru,1 - 3 Yrs,Not disclosed,"Cloud Computing, AWS Services, DevOps Practices, Unit Testing, Documentation Management","AWS, Unit Testing"
DEVELOPER L3,Wipro,https://www.timesjobs.com/job-detail/developer-l3-wipro-bengaluru-3-5-years-jobid-dgwidBm0BBBzpSvf+uAgZw==&source=srp,Bengaluru,3 - 5 Yrs,Not disclosed,"Cloud Computing, AWS Technologies, DevOps Practices, Software Development, Testing & Validation",AWS
Deputy Manager - Digital Product Finance...,Bajaj finserv,https://www.timesjobs.com/job-detail/deputy-manager-digital-product-finance-bajaj-finserv-india-2-3-years-jobid-9ojVN7PtK5JzpSvf+uAgZw==&source=srp,India,2 - 3 Yrs,Not disclosed,"Campaign Management, Excellent Communication, Computer Proficiency, Target Achievement, Team Collaboration",
"Senior Software Engineer, AI/ML, Geo Perception",Google,https://www.timesjobs.com/job-detail/senior-software-engineer-aiml-geo-perception-google-united-states-of-america-usa-5-8-years-jobid-dvQ2XcjZJr9zpSvf+uAgZw==&source=srp,United States of America (USA),5 - 8 Yrs,Not disclosed,"Software Development, Machine Learning, Computer Vision, Python Proficiency, Data Structures","Python, Machine Learning, Computer Vision, Networking, Data Structures, Algorithms, System Design"
Research Scientist,IBM,https://www.timesjobs.com/job-detail/research-scientist-ibm-other-citys-in-new-york-5-8-years-jobid-FSzFT__SLASH__jwCxJzpSvf+uAgZw==&source=srp,Other City(s) in New York,5 - 8 Yrs,Not disclosed,"Device Characterization, Quantum Computing, Device Physics, Programming (Python), Electrical Testing",Python
INFRASTRUCTURE DOMAIN ARCHITECT L1,Wipro,https://www.timesjobs.com/job-detail/infrastructure-domain-architect-l1-wipro-bengaluru-5-8-years-jobid-kANFypcJtDVzpSvf+uAgZw==&source=srp,Bengaluru,5 - 8 Yrs,Not disclosed,"Cloud Computing, AWS Expertise, DevOps Practices, Infrastructure Design, Automation Scripting",AWS
Enterprise Architect,Wipro,https://www.timesjobs.com/job-detail/enterprise-architect-wipro-switzerland-1-4-years-jobid-fDQoafFx3IhzpSvf+uAgZw==&source=srp,Switzerland,1 - 4 Yrs,Not disclosed,"Cloud Computing, Infra Architecture, Digital Transformation, Technology Consulting, Engineering Solutions",
"Senior Software Engineer, AI/TPU Infrastructure Firmware, On-prem",Google,https://www.timesjobs.com/job-detail/senior-software-engineer-aitpu-infrastructure-firmware-on-prem-google-united-states-of-america-usa-5-8-years-jobid-NZ8NwRALyUZzpSvf+uAgZw==&source=srp,United States of America (USA),5 - 8 Yrs,Not disclosed,"Software Development, Cloud Computing, Firmware Expertise, Operating Systems, Machine Learning","Google Cloud, Machine Learning, Operating Systems, Networking, Data Structures, Algorithms, System Design"
"Software Engineer III, TPU Performance, Hardware And Software Codesign",Google,https://www.timesjobs.com/job-detail/software-engineer-iii-tpu-performance-hardware-and-software-codesign-google-united-states-of-america-usa-2-5-years-jobid-r__SLASH__t__SLASH__rW2MCbtzpSvf+uAgZw==&source=srp,United States of America (USA),2 - 5 Yrs,Not disclosed,"Software Development, Performance Analysis, Data Visualization, Computer Architecture, Machine Learning","Google Cloud, Distributed Systems, Networking, Data Structures, Algorithms, System Design"
Data Engineer-Data Platforms-SnowFlake,IBM,https://www.timesjobs.com/job-detail/data-engineer-data-platforms-snowflake-ibm-hyderabadsecunderabad-pune-3-5-years-jobid-Dqr2O8vppCpzpSvf+uAgZw==&source=srp,"Hyderabad/Secunderabad, Pune",3 - 5 Yrs,Not disclosed,"Snowflake Platforms, Data Engineering, Cloud Computing, Data Implementation, Data Modeling","Data Engineering, ETL, Encryption"
Business Transformation Consultant Intern - Data Services 2027,IBM,https://www.timesjobs.com/job-detail/business-transformation-consultant-intern-data-services-2027-ibm-chicago-0-1-years-jobid-P5qE__SLASH__2VqchFzpSvf+uAgZw==&source=srp,Chicago,0 - 1 Yrs,Not disclosed,"Interpersonal Skills, Project Management, Data Analysis, Cloud Computing, Communication Skills","Python, JavaScript, AWS, Azure, SQL, Data Science, Agile"
Technical Sales Engineer - Spring Co-op Sales Program 2027,IBM,https://www.timesjobs.com/job-detail/technical-sales-engineer-spring-co-op-sales-program-2027-ibm-atlanta-dallas-san-francisco-0-1-years-jobid-+RCU4imlBwtzpSvf+uAgZw==&source=srp,"Atlanta, Dallas, San Francisco",0 - 1 Yrs,Not disclosed,"Technical Selling, Client Engagement, Cloud Computing, Programming Experience, Communication Skills","Python, Java, JavaScript, Data Science, Cybersecurity"
DEVELOPER L4,Wipro,https://www.timesjobs.com/job-detail/developer-l4-wipro-bengaluru-5-8-years-jobid-e3JQfs+ET2pzpSvf+uAgZw==&source=srp,Bengaluru,5 - 8 Yrs,Not disclosed,"Cloud Computing, AWS Expertise, DevOps Practices, Software Development, Quality Assurance","R, AWS, Operating Systems"
Federal Associate Platform Specialist 2027,IBM,https://www.timesjobs.com/job-detail/federal-associate-platform-specialist-2027-ibm-united-states-of-america-usa-0-3-years-jobid-IHpn5elQbtlzpSvf+uAgZw==&source=srp,United States of America (USA),0 - 3 Yrs,Not disclosed,"Digital Transformation, Cloud Computing, Technical Architecture, System Management, AI Concepts","AWS, Azure, Operating Systems"
Developer,HCL Technologies,https://www.timesjobs.com/job-detail/developer-hcl-technologies-remote-1-3-years-jobid-rqzYIo4A7WxzpSvf+uAgZw==&source=srp,Remote,1 - 3 Yrs,Not disclosed,"Mechanical Engineering, D Modeling, Engineering Detailing, Manufacturing Processes, Troubleshooting Skills","Assembly, 3D Modeling"
Spring Boot Technical Specialist,HCL Technologies,https://www.timesjobs.com/job-detail/spring-boot-technical-specialist-hcl-technologies-remote-5-12-years-jobid-59nIdGgEqxlzpSvf+uAgZw==&source=srp,Remote,5 - 12 Yrs,Not disclosed,"Software Engineering, Python Development, Advanced SQL, Data Engineering, Automated Testing","Python, Java, Scala, Spring, Spring Boot, AWS, Azure, GCP, CI/CD, SQL, Data Engineering, Microservices"
System Engineer,Yokogawa Electric Corp Ltd,https://www.timesjobs.com/job-detail/system-engineer-yokogawa-electric-corp-ltd-romania-1-3-years-jobid-fyxZY0BpUKxzpSvf+uAgZw==&source=srp,Romania,1 - 3 Yrs,Not disclosed,"Engineering Design, Project Management, Engineering Testing, Contract Management, Risk Management",Cybersecurity
Technical Specialist,Yokogawa Electric Corp Ltd,https://www.timesjobs.com/job-detail/technical-specialist-yokogawa-electric-corp-ltd-japan-germany-5-6-years-jobid-IIHyrIc47HxzpSvf+uAgZw==&source=srp,"Japan, Germany",5 - 6 Yrs,Not disclosed,"Engineering Inspections, Engineering Drawings, Solutions Analysis, Engineering Design, Project Management",Cybersecurity
Principal Engineering Capability Leader,Wipro,https://www.timesjobs.com/job-detail/principal-engineering-capability-leader-wipro-bengaluru-1-4-years-jobid-s__SLASH__ky24fsCPtzpSvf+uAgZw==&source=srp,Bengaluru,1 - 4 Yrs,Not disclosed,"AI Engineering, Quality Automation, Cloud Engineering, Platform Engineering, Developer Experience",
Entry Level Hardware Developer - Intern Conversion 2026-2027,IBM,https://www.timesjobs.com/job-detail/entry-level-hardware-developer-intern-conversion-2026-2027-ibm-united-states-of-america-usa-0-1-years-jobid-wUKCG__SLASH__v+8vNzpSvf+uAgZw==&source=srp,United States of America (USA),0 - 1 Yrs,Not disclosed,"Hardware Development, Firmware Engineering, Circuit Design, Mechanical Engineering, Signal Integrity","Python, Java, Networking"
MECHANICAL TECHNICIAN,ASMACS,https://www.timesjobs.com/job-detail/mechanical-technician-asmacs-other-citys-in-saudi-arabia-5-7-years-jobid-FWslvN9gst9zpSvf+uAgZw==&source=srp,Other City(s) in Saudi Arabia,5 - 7 Yrs,Not disclosed,"Reading and interpreting engineering drawings and blueprints, Operating hand tools and power tools",
TEAM SUPERVISOR,ASMACS,https://www.timesjobs.com/job-detail/team-supervisor-asmacs-other-citys-in-saudi-arabia-7-10-years-jobid-a4rfKIoNucRzpSvf+uAgZw==&source=srp,Other City(s) in Saudi Arabia,7 - 10 Yrs,Not disclosed,"Team leadership and supervision, Staff scheduling and shift management",
INSTRUMENTATION SUPERVISOR,ASMACS,https://www.timesjobs.com/job-detail/instrumentation-supervisor-asmacs-other-citys-in-qatar-5-10-years-jobid-hpD4Y+bkkzxzpSvf+uAgZw==&source=srp,Other City(s) in Qatar,5 - 10 Yrs,Not disclosed,"Instrumentation team supervision, Maintenance planning and scheduling",
AUTO ELECTRICIAN,ASMACS,https://www.timesjobs.com/job-detail/auto-electrician--asmacs-other-citys-in-kuwait-5-10-years-jobid-HvuQGNMcksFzpSvf+uAgZw==&source=srp,Other City(s) in Kuwait,5 - 10 Yrs,Not disclosed,"Automotive electrical system diagnosis, Vehicle wiring",
Lead/Architect Data Engineer - Microsoft Fabric,Wipro,https://www.timesjobs.com/job-detail/leadarchitect-data-engineer-microsoft-fabric-wipro-bengaluru-8-10-years-jobid-S6N1VVHnciVzpSvf+uAgZw==&source=srp,Bengaluru,8 - 10 Yrs,Not disclosed,"Microsoft Fabric, Data Engineering, Data Pipeline Engineering, SQL & Python, Data Modelling","Python, SQL, Pandas, Data Engineering"
"Technical Program Manager, Colo Infrastructure",Google,https://www.timesjobs.com/job-detail/technical-program-manager-colo-infrastructure-google-singapore-2-3-years-jobid-TgtiybuRs5tzpSvf+uAgZw==&source=srp,Singapore,2 - 3 Yrs,Not disclosed,"Program Management, Data Center Infrastructure, Mechanical Engineering, Electrical Engineering, AutoCAD Drafting","Google Cloud, Networking"
"Senior Civil/Structural Substation Design Engineer, Design Engineering",Amazon,https://www.timesjobs.com/job-detail/senior-civilstructural-substation-design-engineer-design-engineering-amazon-mumbai-6-9-years-jobid-dbyfS1SDL91zpSvf+uAgZw==&source=srp,Mumbai,6 - 9 Yrs,Not disclosed,"Substation Design, Civil Engineering, Project Management, Regulatory Compliance, Structural Engineering",AWS
"Data Center Engineering Operations Engineer, HYD-Infinity - DCEO",Amazon,https://www.timesjobs.com/job-detail/data-center-engineering-operations-engineer-hyd-infinity-dceo-amazon-hyderabadsecunderabad-2-4-years-jobid-ONrmsnIO6o5zpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,2 - 4 Yrs,Not disclosed,"Data Center Operations, Mechanical Engineering, Electrical Engineering, Incident Management, Maintenance Management","AWS, Networking"
IT Data Engineering With AI,CGI Group,https://www.timesjobs.com/job-detail/it-data-engineering-with-ai-cgi-group-bengaluru-7-10-years-jobid-JoUC10nrOQZzpSvf+uAgZw==&source=srp,Bengaluru,7 - 10 Yrs,Not disclosed,"Data Engineering Expertise, Data Analysis Proficiency, Stakeholder Communication, Mentoring Junior Engineers, Implementation Efficiency",Data Engineering
IT Data Engineering With AI Foundry,CGI Group,https://www.timesjobs.com/job-detail/it-data-engineering-with-ai-foundry-cgi-group-bengaluru-7-10-years-jobid-Z+UxLxHwe6pzpSvf+uAgZw==&source=srp,Bengaluru,7 - 10 Yrs,Not disclosed,"Data Engineering, AI Integration, Data Solutions Design, Stakeholder Engagement, Mentoring Engineers",Data Engineering
Senior Staff Software Engineer - Confluent Kafka Storage (Remote),IBM,https://www.timesjobs.com/job-detail/senior-staff-software-engineer-confluent-kafka-storage-remote-ibm-other-citys-in-new-york-10-13-years-jobid-vR0bekoQEoVzpSvf+uAgZw==&source=srp,Other City(s) in New York,10 - 13 Yrs,Not disclosed,"Distributed Systems, Storage Engine Development, Fault Tolerance, Cloud Infrastructure, Engineering Leadership","Java, Go, Scala, AWS, Azure, GCP, Machine Learning, Generative AI, Kafka, Distributed Systems, Operating Systems"
Senior Group Technical Architect,HCL Technologies,https://www.timesjobs.com/job-detail/senior-group-technical-architect-hcl-technologies-remote-5-8-years-jobid-r263+2s+xbVzpSvf+uAgZw==&source=srp,Remote,5 - 8 Yrs,Not disclosed,"Python Engineering, Agent Development Kits, Prompt Engineering, DevSecOps Practices, Client Stakeholder Engagement","Python, AWS, Azure, CI/CD, LLM"
"Senior Designer - Product Design, DFMA",HCL Technologies,https://www.timesjobs.com/job-detail/senior-designer-product-design-dfma-hcl-technologies-remote-5-7-years-jobid-GtYGSz+8wSNzpSvf+uAgZw==&source=srp,Remote,5 - 7 Yrs,Not disclosed,"SolidWorks CAD Proficiency, Mechanical Design Engineering, Geometric Dimensioning Tolerancing, Engineering Change Orders, Design for Manufacturing","Assembly, 3D Modeling"
Solution Architect - Entry Level Sales Program 2027,IBM,https://www.timesjobs.com/job-detail/solution-architect-entry-level-sales-program-2027-ibm-other-citys-in-new-york-3-7-years-jobid-TGZJiwOzlpZzpSvf+uAgZw==&source=srp,Other City(s) in New York,3 - 7 Yrs,Not disclosed,"AI Solutions Engineering, Customer Requirements Analysis, Prompt Engineering, Software Development (Java/Python), Data Science Techniques","Python, Java, Data Science, LLM"
"Design Lead Mech Design, CAD, Unigraphics",HCL Technologies,https://www.timesjobs.com/job-detail/design-lead-mech-design-cad-unigraphics-hcl-technologies-sweden-4-8-years-jobid-Usi2yUDwRZRzpSvf+uAgZw==&source=srp,Sweden,4 - 8 Yrs,Not disclosed,"Design Engineering, Aero Engine Expertise, D Modeling Proficiency, GD&T Knowledge, Continuous Improvement",
Senior Engineering Transformation Leader,Wipro,https://www.timesjobs.com/job-detail/senior-engineering-transformation-leader-wipro-bengaluru-10-15-years-jobid-A9qsb8zh5FtzpSvf+uAgZw==&source=srp,Bengaluru,10 - 15 Yrs,Not disclosed,"AI first engineering, Cloud native engineering, Software delivery strategies, Team mentoring & development, Architecture governance","Python, Java, React, AWS, GCP, CI/CD, SQL, DynamoDB, Microservices"
